subject,ave,sd,block,triplet,position,shape_num,RT,RT_trimmed,log_RT_trimmed,change?,block>12,block>18,block>6,"1-avg(2,3)","log_1-avg(2,3)",odd_even
36,504.3333333,544.1613674,2,8,2,23,1546,1546,7.343426229,0,FALSE,FALSE,FALSE,,,o
36,504.3333333,544.1613674,2,8,3,24,1487,1487,7.304515946,0,FALSE,FALSE,FALSE,76.1560681,0.049187297,o
36,504.3333333,544.1613674,2,3,1,7,911,911,6.814542897,0,FALSE,FALSE,FALSE,,,e
36,504.3333333,544.1613674,2,3,2,8,1932,1592.656068,7.373158385,1,FALSE,FALSE,FALSE,,,e
36,504.3333333,544.1613674,2,3,3,9,1513,1513,7.321849714,0,FALSE,FALSE,FALSE,-641.828034,-0.532961152,e
36,504.3333333,544.1613674,2,1,1,1,2350,1592.656068,7.373158385,1,FALSE,FALSE,FALSE,,,o
36,504.3333333,544.1613674,2,1,2,2,2275,1592.656068,7.373158385,1,FALSE,FALSE,FALSE,,,o
36,504.3333333,544.1613674,2,1,3,3,1422,1422,7.25981961,0,FALSE,FALSE,FALSE,85.32803405,0.056669387,o
36,504.3333333,544.1613674,2,7,1,19,1363,1363,7.217443432,0,FALSE,FALSE,FALSE,,,e
36,504.3333333,544.1613674,2,7,2,20,1671,1592.656068,7.373158385,1,FALSE,FALSE,FALSE,,,e
36,504.3333333,544.1613674,2,7,3,21,1172,1172,7.06646697,0,FALSE,FALSE,FALSE,-19.32803405,-0.002369246,e
36,504.3333333,544.1613674,3,3,1,7,1839,1592.656068,7.373158385,1,FALSE,FALSE,FALSE,,,o
36,504.3333333,544.1613674,3,3,2,8,1297,1297,7.167809184,0,FALSE,FALSE,FALSE,,,o
36,504.3333333,544.1613674,3,3,3,9,1453,1453,7.281385664,0,FALSE,FALSE,FALSE,217.6560681,0.148560961,o
36,504.3333333,544.1613674,3,7,1,19,1364,1364,7.218176838,0,FALSE,FALSE,FALSE,,,e
36,504.3333333,544.1613674,3,7,2,20,1905,1592.656068,7.373158385,1,FALSE,FALSE,FALSE,,,e
36,504.3333333,544.1613674,3,7,3,21,1283,1283,7.156956365,0,FALSE,FALSE,FALSE,-73.82803405,-0.046880536,e
36,504.3333333,544.1613674,3,4,1,10,1363,1363,7.217443432,0,FALSE,FALSE,FALSE,,,o
36,504.3333333,544.1613674,3,4,2,11,1396,1396,7.241366283,0,FALSE,FALSE,FALSE,,,o
36,504.3333333,544.1613674,3,4,3,12,1483,1483,7.301822342,0,FALSE,FALSE,FALSE,-76.5,-0.054150881,o
36,504.3333333,544.1613674,3,8,1,22,1460,1460,7.286191715,0,FALSE,FALSE,FALSE,,,e
36,504.3333333,544.1613674,3,8,2,23,1456,1456,7.283448229,0,FALSE,FALSE,FALSE,,,e
36,504.3333333,544.1613674,3,8,3,24,1452,1452,7.280697195,0,FALSE,FALSE,FALSE,6,0.004119003,e
36,504.3333333,544.1613674,3,5,1,13,1267,1267,7.14440718,0,FALSE,FALSE,FALSE,,,o
36,504.3333333,544.1613674,3,5,2,14,1485,1485,7.303170051,0,FALSE,FALSE,FALSE,,,o
36,504.3333333,544.1613674,3,5,3,15,1260,1260,7.138867,0,FALSE,FALSE,FALSE,-105.5,-0.076611345,o
36,504.3333333,544.1613674,3,6,1,16,1106,1106,7.008505182,0,FALSE,FALSE,FALSE,,,e
36,504.3333333,544.1613674,3,6,2,17,497,497,6.208590026,0,FALSE,FALSE,FALSE,,,e
36,504.3333333,544.1613674,3,6,3,18,349,349,5.855071922,0,FALSE,FALSE,FALSE,683,0.976674208,e
36,504.3333333,544.1613674,3,1,1,1,184,184,5.214935758,0,FALSE,FALSE,FALSE,,,o
36,504.3333333,544.1613674,3,1,2,2,220,220,5.393627546,0,FALSE,FALSE,FALSE,,,o
36,504.3333333,544.1613674,3,1,3,3,395,395,5.978885765,0,FALSE,FALSE,FALSE,-123.5,-0.471320898,o
36,504.3333333,544.1613674,3,2,1,4,378,378,5.934894196,0,FALSE,FALSE,FALSE,,,e
36,504.3333333,544.1613674,3,2,2,5,560,560,6.327936784,0,FALSE,FALSE,FALSE,,,e
36,504.3333333,544.1613674,3,2,3,6,342,342,5.834810737,0,FALSE,FALSE,FALSE,-73,-0.146479565,e
36,504.3333333,544.1613674,4,1,1,1,281,281,5.638354669,0,FALSE,FALSE,FALSE,,,o
36,504.3333333,544.1613674,4,1,2,2,405,405,6.003887067,0,FALSE,FALSE,FALSE,,,o
36,504.3333333,544.1613674,4,1,3,3,347,347,5.84932478,0,FALSE,FALSE,FALSE,-95,-0.288251254,o
36,504.3333333,544.1613674,4,5,1,13,286,286,5.655991811,0,FALSE,FALSE,FALSE,,,e
36,504.3333333,544.1613674,4,5,2,14,664,664,6.498282149,0,FALSE,FALSE,FALSE,,,e
36,504.3333333,544.1613674,4,5,3,15,662,662,6.495265556,0,FALSE,FALSE,FALSE,-377,-0.840782042,e
36,504.3333333,544.1613674,4,4,1,10,439,439,6.084499413,0,FALSE,FALSE,FALSE,,,o
36,504.3333333,544.1613674,4,4,2,11,403,403,5.998936562,0,FALSE,FALSE,FALSE,,,o
36,504.3333333,544.1613674,4,4,3,12,502,502,6.21860012,0,FALSE,FALSE,FALSE,-13.5,-0.024268928,o
36,504.3333333,544.1613674,4,3,1,7,660,660,6.492239835,0,FALSE,FALSE,FALSE,,,e
36,504.3333333,544.1613674,4,3,2,8,436,436,6.077642243,0,FALSE,FALSE,FALSE,,,e
36,504.3333333,544.1613674,4,3,3,9,411,411,6.018593214,0,FALSE,FALSE,FALSE,236.5,0.444122106,e
36,504.3333333,544.1613674,4,6,1,16,499,499,6.212606096,0,FALSE,FALSE,FALSE,,,o
36,504.3333333,544.1613674,4,6,2,17,721,721,6.580639137,0,FALSE,FALSE,FALSE,,,o
36,504.3333333,544.1613674,4,6,3,18,407,407,6.008813185,0,FALSE,FALSE,FALSE,-65,-0.082120066,o
36,504.3333333,544.1613674,4,8,1,22,317,317,5.758901774,0,FALSE,FALSE,FALSE,,,e
36,504.3333333,544.1613674,4,8,2,23,245,245,5.501258211,0,FALSE,FALSE,FALSE,,,e
36,504.3333333,544.1613674,4,8,3,24,503,503,6.22059017,0,FALSE,FALSE,FALSE,-57,-0.102022416,e
36,504.3333333,544.1613674,4,7,1,19,408,408,6.011267174,0,FALSE,FALSE,FALSE,,,o
36,504.3333333,544.1613674,4,7,2,20,465,465,6.142037406,0,FALSE,FALSE,FALSE,,,o
36,504.3333333,544.1613674,4,7,3,21,536,536,6.284134161,0,FALSE,FALSE,FALSE,-92.5,-0.201818609,o
36,504.3333333,544.1613674,4,2,1,4,568,568,6.342121419,0,FALSE,FALSE,FALSE,,,e
36,504.3333333,544.1613674,4,2,2,5,466,466,6.144185634,0,FALSE,FALSE,FALSE,,,e
36,504.3333333,544.1613674,4,2,3,6,379,379,5.937536205,0,FALSE,FALSE,FALSE,145.5,0.301260499,e
36,504.3333333,544.1613674,5,3,1,7,403,403,5.998936562,0,FALSE,FALSE,FALSE,,,o
36,504.3333333,544.1613674,5,3,2,8,376,376,5.929589143,0,FALSE,FALSE,FALSE,,,o
36,504.3333333,544.1613674,5,3,3,9,401,401,5.993961427,0,FALSE,FALSE,FALSE,14.5,0.037161277,o
36,504.3333333,544.1613674,5,6,1,16,563,563,6.333279628,0,FALSE,FALSE,FALSE,,,e
36,504.3333333,544.1613674,5,6,2,17,566,566,6.338594078,0,FALSE,FALSE,FALSE,,,e
36,504.3333333,544.1613674,5,6,3,18,760,760,6.633318433,0,FALSE,FALSE,FALSE,-100,-0.152676628,e
36,504.3333333,544.1613674,5,2,1,4,374,374,5.924255797,0,FALSE,FALSE,FALSE,,,o
36,504.3333333,544.1613674,5,2,2,5,440,440,6.086774727,0,FALSE,FALSE,FALSE,,,o
36,504.3333333,544.1613674,5,2,3,6,552,552,6.313548046,0,FALSE,FALSE,FALSE,-122,-0.275905589,o
36,504.3333333,544.1613674,5,1,1,1,469,469,6.150602768,0,FALSE,FALSE,FALSE,,,e
36,504.3333333,544.1613674,5,1,2,2,373,373,5.92157842,0,FALSE,FALSE,FALSE,,,e
36,504.3333333,544.1613674,5,1,3,3,438,438,6.08221891,0,FALSE,FALSE,FALSE,63.5,0.148704103,e
36,504.3333333,544.1613674,5,4,1,10,497,497,6.208590026,0,FALSE,FALSE,FALSE,,,o
36,504.3333333,544.1613674,5,4,2,11,518,518,6.249975242,0,FALSE,FALSE,FALSE,,,o
36,504.3333333,544.1613674,5,4,3,12,720,720,6.579251212,0,FALSE,FALSE,FALSE,-122,-0.206023201,o
36,504.3333333,544.1613674,5,5,1,13,531,531,6.274762021,0,FALSE,FALSE,FALSE,,,e
36,504.3333333,544.1613674,5,5,2,14,659,659,6.490723535,0,FALSE,FALSE,FALSE,,,e
36,504.3333333,544.1613674,5,5,3,15,489,489,6.192362489,0,FALSE,FALSE,FALSE,-43,-0.066780991,e
36,504.3333333,544.1613674,5,7,1,19,435,435,6.075346031,0,FALSE,FALSE,FALSE,,,o
36,504.3333333,544.1613674,5,7,2,20,378,378,5.934894196,0,FALSE,FALSE,FALSE,,,o
36,504.3333333,544.1613674,5,7,3,21,371,371,5.916202063,0,FALSE,FALSE,FALSE,60.5,0.149797902,o
36,504.3333333,544.1613674,5,8,1,22,374,374,5.924255797,0,FALSE,FALSE,FALSE,,,e
36,504.3333333,544.1613674,5,8,2,23,440,440,6.086774727,0,FALSE,FALSE,FALSE,,,e
36,504.3333333,544.1613674,5,8,3,24,363,363,5.894402834,0,FALSE,FALSE,FALSE,-27.5,-0.066332983,e
36,504.3333333,544.1613674,6,3,1,7,407,407,6.008813185,0,FALSE,FALSE,FALSE,,,o
36,504.3333333,544.1613674,6,3,2,8,339,339,5.826000107,0,FALSE,FALSE,FALSE,,,o
36,504.3333333,544.1613674,6,3,3,9,403,403,5.998936562,0,FALSE,FALSE,FALSE,36,0.096344851,o
36,504.3333333,544.1613674,6,8,1,22,408,408,6.011267174,0,FALSE,FALSE,FALSE,,,e
36,504.3333333,544.1613674,6,8,2,23,371,371,5.916202063,0,FALSE,FALSE,FALSE,,,e
36,504.3333333,544.1613674,6,8,3,24,405,405,6.003887067,0,FALSE,FALSE,FALSE,20,0.05122261,e
36,504.3333333,544.1613674,6,1,1,1,337,337,5.82008293,0,FALSE,FALSE,FALSE,,,o
36,504.3333333,544.1613674,6,1,2,2,380,380,5.940171253,0,FALSE,FALSE,FALSE,,,o
36,504.3333333,544.1613674,6,1,3,3,404,404,6.001414878,0,FALSE,FALSE,FALSE,-55,-0.150710135,o
36,504.3333333,544.1613674,6,5,1,13,346,346,5.846438775,0,FALSE,FALSE,FALSE,,,e
36,504.3333333,544.1613674,6,5,2,14,379,379,5.937536205,0,FALSE,FALSE,FALSE,,,e
36,504.3333333,544.1613674,6,5,3,15,278,278,5.627621114,0,FALSE,FALSE,FALSE,17.5,0.063860116,e
36,504.3333333,544.1613674,6,4,1,10,402,402,5.996452089,0,FALSE,FALSE,FALSE,,,o
36,504.3333333,544.1613674,6,4,2,11,523,523,6.259581464,0,FALSE,FALSE,FALSE,,,o
36,504.3333333,544.1613674,6,4,3,12,556,556,6.320768294,0,FALSE,FALSE,FALSE,-137.5,-0.293722791,o
36,504.3333333,544.1613674,6,2,1,4,411,411,6.018593214,0,FALSE,FALSE,FALSE,,,e
36,504.3333333,544.1613674,6,2,2,5,374,374,5.924255797,0,FALSE,FALSE,FALSE,,,e
36,504.3333333,544.1613674,6,2,3,6,471,471,6.154858094,0,FALSE,FALSE,FALSE,-11.5,-0.020963731,e
36,504.3333333,544.1613674,6,6,1,16,468,468,6.148468296,0,FALSE,FALSE,FALSE,,,o
36,504.3333333,544.1613674,6,6,2,17,550,550,6.309918278,0,FALSE,FALSE,FALSE,,,o
36,504.3333333,544.1613674,6,6,3,18,499,499,6.212606096,0,FALSE,FALSE,FALSE,-56.5,-0.112793891,o
36,504.3333333,544.1613674,6,7,1,19,721,721,6.580639137,0,FALSE,FALSE,FALSE,,,e
36,504.3333333,544.1613674,6,7,2,20,660,660,6.492239835,0,FALSE,FALSE,FALSE,,,e
36,504.3333333,544.1613674,6,7,3,21,521,521,6.255750042,0,FALSE,FALSE,FALSE,130.5,0.206644199,e
36,504.3333333,544.1613674,7,6,1,16,522,522,6.257667588,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,7,6,2,17,555,555,6.318968114,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,7,6,3,18,472,472,6.156978986,0,FALSE,FALSE,TRUE,8.5,0.019694038,o
36,504.3333333,544.1613674,7,5,1,13,565,565,6.336825731,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,7,5,2,14,504,504,6.222576268,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,7,5,3,15,630,630,6.445719819,0,FALSE,FALSE,TRUE,-2,0.002677687,e
36,504.3333333,544.1613674,7,8,1,22,659,659,6.490723535,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,7,8,2,23,498,498,6.210600077,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,7,8,3,24,529,529,6.270988432,0,FALSE,FALSE,TRUE,145.5,0.24992928,o
36,504.3333333,544.1613674,7,1,1,1,552,552,6.313548046,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,7,1,2,2,533,533,6.278521424,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,7,1,3,3,439,439,6.084499413,0,FALSE,FALSE,TRUE,66,0.132037628,e
36,504.3333333,544.1613674,7,2,1,4,497,497,6.208590026,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,7,2,2,5,455,455,6.120297419,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,7,2,3,6,567,567,6.340359304,0,FALSE,FALSE,TRUE,-14,-0.021738335,o
36,504.3333333,544.1613674,7,4,1,10,433,433,6.070737728,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,7,4,2,11,439,439,6.084499413,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,7,4,3,12,435,435,6.075346031,0,FALSE,FALSE,TRUE,-4,-0.009184994,e
36,504.3333333,544.1613674,7,3,1,7,347,347,5.84932478,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,7,3,2,8,349,349,5.855071922,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,7,3,3,9,340,340,5.828945618,0,FALSE,FALSE,TRUE,2.5,0.00731601,o
36,504.3333333,544.1613674,7,7,1,19,342,342,5.834810737,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,7,7,2,20,312,312,5.743003188,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,7,7,3,21,312,312,5.743003188,0,FALSE,FALSE,TRUE,30,0.091807549,e
36,504.3333333,544.1613674,8,4,1,10,282,282,5.641907071,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,8,4,2,11,343,343,5.837730447,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,8,4,3,12,313,313,5.746203191,0,FALSE,FALSE,TRUE,-46,-0.150059748,o
36,504.3333333,544.1613674,8,2,1,4,376,376,5.929589143,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,8,2,2,5,410,410,6.01615716,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,8,2,3,6,395,395,5.978885765,0,FALSE,FALSE,TRUE,-26.5,-0.067932319,e
36,504.3333333,544.1613674,8,7,1,19,378,378,5.934894196,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,8,7,2,20,403,403,5.998936562,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,8,7,3,21,429,429,6.061456919,0,FALSE,FALSE,TRUE,-38,-0.095302545,o
36,504.3333333,544.1613674,8,1,1,1,403,403,5.998936562,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,8,1,2,2,335,335,5.814130532,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,8,1,3,3,440,440,6.086774727,0,FALSE,FALSE,TRUE,15.5,0.048483933,e
36,504.3333333,544.1613674,8,6,1,16,342,342,5.834810737,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,8,6,2,17,438,438,6.08221891,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,8,6,3,18,402,402,5.996452089,0,FALSE,FALSE,TRUE,-78,-0.204524762,o
36,504.3333333,544.1613674,8,3,1,7,344,344,5.840641657,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,8,3,2,8,408,408,6.011267174,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,8,3,3,9,561,561,6.329720906,0,FALSE,FALSE,TRUE,-140.5,-0.329852383,e
36,504.3333333,544.1613674,8,8,1,22,563,563,6.333279628,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,8,8,2,23,440,440,6.086774727,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,8,8,3,24,498,498,6.210600077,0,FALSE,FALSE,TRUE,94,0.184592226,o
36,504.3333333,544.1613674,8,5,1,13,372,372,5.918893854,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,8,5,2,14,437,437,6.079933195,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,8,5,3,15,402,402,5.996452089,0,FALSE,FALSE,TRUE,-47.5,-0.119298788,e
36,504.3333333,544.1613674,9,3,1,7,365,365,5.899897354,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,9,3,2,8,400,400,5.991464547,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,9,3,3,9,373,373,5.92157842,0,FALSE,FALSE,TRUE,-21.5,-0.05662413,o
36,504.3333333,544.1613674,9,7,1,19,407,407,6.008813185,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,9,7,2,20,443,443,6.09356977,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,9,7,3,21,345,345,5.843544417,0,FALSE,FALSE,TRUE,13,0.040256092,e
36,504.3333333,544.1613674,9,2,1,4,409,409,6.013715156,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,9,2,2,5,372,372,5.918893854,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,9,2,3,6,437,437,6.079933195,0,FALSE,FALSE,TRUE,4.5,0.014301631,o
36,504.3333333,544.1613674,9,8,1,22,371,371,5.916202063,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,9,8,2,23,374,374,5.924255797,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,9,8,3,24,345,345,5.843544417,0,FALSE,FALSE,TRUE,11.5,0.032301955,e
36,504.3333333,544.1613674,9,4,1,10,378,378,5.934894196,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,9,4,2,11,434,434,6.073044534,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,9,4,3,12,346,346,5.846438775,0,FALSE,FALSE,TRUE,-12,-0.024847459,o
36,504.3333333,544.1613674,9,6,1,16,568,568,6.342121419,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,9,6,2,17,551,551,6.311734809,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,9,6,3,18,691,691,6.538139824,0,FALSE,FALSE,TRUE,-53,-0.082815898,e
36,504.3333333,544.1613674,9,1,1,1,469,469,6.150602768,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,9,1,2,2,403,403,5.998936562,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,9,1,3,3,367,367,5.905361848,0,FALSE,FALSE,TRUE,84,0.198453563,o
36,504.3333333,544.1613674,9,5,1,13,442,442,6.091309882,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,9,5,2,14,375,375,5.926926026,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,9,5,3,15,441,441,6.089044875,0,FALSE,FALSE,TRUE,34,0.083324431,e
36,504.3333333,544.1613674,10,1,1,1,405,405,6.003887067,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,10,1,2,2,379,379,5.937536205,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,10,1,3,3,321,321,5.771441123,0,FALSE,FALSE,TRUE,55,0.149398403,o
36,504.3333333,544.1613674,10,4,1,10,343,343,5.837730447,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,10,4,2,11,375,375,5.926926026,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,10,4,3,12,316,316,5.755742214,0,FALSE,FALSE,TRUE,-2.5,-0.003603673,e
36,504.3333333,544.1613674,10,2,1,4,347,347,5.84932478,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,10,2,2,5,308,308,5.730099783,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,10,2,3,6,308,308,5.730099783,0,FALSE,FALSE,TRUE,39,0.119224997,o
36,504.3333333,544.1613674,10,7,1,19,371,371,5.916202063,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,10,7,2,20,312,312,5.743003188,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,10,7,3,21,659,659,6.490723535,0,FALSE,FALSE,TRUE,-114.5,-0.200661299,e
36,504.3333333,544.1613674,10,6,1,16,310,310,5.736572297,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,10,6,2,17,342,342,5.834810737,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,10,6,3,18,344,344,5.840641657,0,FALSE,FALSE,TRUE,-33,-0.1011539,o
36,504.3333333,544.1613674,10,8,1,22,314,314,5.749392986,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,10,8,2,23,346,346,5.846438775,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,10,8,3,24,347,347,5.84932478,0,FALSE,FALSE,TRUE,-32.5,-0.098488792,e
36,504.3333333,544.1613674,10,3,1,7,380,380,5.940171253,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,10,3,2,8,342,342,5.834810737,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,10,3,3,9,344,344,5.840641657,0,FALSE,FALSE,TRUE,37,0.102445056,o
36,504.3333333,544.1613674,10,5,1,13,314,314,5.749392986,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,10,5,2,14,283,283,5.645446898,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,10,5,3,15,344,344,5.840641657,0,FALSE,FALSE,TRUE,0.5,0.006348708,e
36,504.3333333,544.1613674,11,2,1,4,284,284,5.648974238,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,11,2,2,5,251,251,5.525452939,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,11,2,3,6,218,218,5.384495063,0,FALSE,FALSE,TRUE,49.5,0.194000237,o
36,504.3333333,544.1613674,11,1,1,1,224,224,5.411646052,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,11,1,2,2,148,148,4.997212274,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,11,1,3,3,161,161,5.081404365,0,FALSE,FALSE,TRUE,69.5,0.372337732,e
36,504.3333333,544.1613674,11,8,1,22,217,217,5.379897354,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,11,8,2,23,161,161,5.081404365,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,11,8,3,24,155,155,5.043425117,0,FALSE,FALSE,TRUE,59,0.317482613,o
36,504.3333333,544.1613674,11,4,1,10,158,158,5.062595033,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,11,4,2,11,1726,1592.656068,7.373158385,1,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,11,4,3,12,373,373,5.92157842,0,FALSE,FALSE,TRUE,-824.828034,-1.584773369,e
36,504.3333333,544.1613674,11,7,1,19,314,314,5.749392986,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,11,7,2,20,283,283,5.645446898,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,11,7,3,21,188,188,5.236441963,0,FALSE,FALSE,TRUE,78.5,0.308448556,o
36,504.3333333,544.1613674,11,6,1,16,173,173,5.153291594,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,11,6,2,17,188,188,5.236441963,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,11,6,3,18,152,152,5.023880521,0,FALSE,FALSE,TRUE,3,0.023130353,e
36,504.3333333,544.1613674,11,5,1,13,186,186,5.225746674,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,11,5,2,14,160,160,5.075173815,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,11,5,3,15,153,153,5.030437921,0,FALSE,FALSE,TRUE,29.5,0.172940805,o
36,504.3333333,544.1613674,11,3,1,7,188,188,5.236441963,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,11,3,2,8,183,183,5.209486153,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,11,3,3,9,188,188,5.236441963,0,FALSE,FALSE,TRUE,2.5,0.013477905,e
36,504.3333333,544.1613674,12,5,1,13,193,193,5.262690189,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,12,5,2,14,156,156,5.049856007,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,12,5,3,15,213,213,5.361292166,0,FALSE,FALSE,TRUE,8.5,0.057116102,o
36,504.3333333,544.1613674,12,7,1,19,156,156,5.049856007,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,12,7,2,20,191,191,5.252273428,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,12,7,3,21,145,145,4.976733742,0,FALSE,FALSE,TRUE,-12,-0.064647578,e
36,504.3333333,544.1613674,12,2,1,4,158,158,5.062595033,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,12,2,2,5,174,174,5.159055299,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,12,2,3,6,157,157,5.056245805,0,FALSE,FALSE,TRUE,-7.5,-0.045055519,o
36,504.3333333,544.1613674,12,4,1,10,254,254,5.537334267,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,12,4,2,11,189,189,5.241747015,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,12,4,3,12,143,143,4.96284463,0,FALSE,FALSE,TRUE,88,0.435038444,e
36,504.3333333,544.1613674,12,1,1,1,188,188,5.236441963,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,12,1,2,2,152,152,5.023880521,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,12,1,3,3,280,280,5.634789603,0,FALSE,FALSE,TRUE,-28,-0.092893099,o
36,504.3333333,544.1613674,12,6,1,16,217,217,5.379897354,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,12,6,2,17,192,192,5.257495372,0,FALSE,FALSE,TRUE,,,e
36,504.3333333,544.1613674,12,6,3,18,427,427,6.056784013,0,FALSE,FALSE,TRUE,-92.5,-0.277242339,e
36,504.3333333,544.1613674,12,8,1,22,317,317,5.758901774,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,12,8,2,23,277,277,5.624017506,0,FALSE,FALSE,TRUE,,,o
36,504.3333333,544.1613674,12,8,3,24,410,410,6.01615716,0,FALSE,FALSE,TRUE,-26.5,-0.061185559,o
